|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 234 |True   |  392  |9.929967e-06|1.005156e-05|1.200184e-11|3.571708e-05|
| 237 |True   |  381  |9.965377e-06|1.008046e-05|1.219729e-11|3.239856e-05|
| 239 |True   |  393  |9.938644e-06|1.003764e-05|2.405199e-11|5.057724e-05|
| 240 |True   |  361  |9.921466e-06|1.006067e-05|1.213662e-11|3.662742e-05|
| 236 |True   |  594  |9.981768e-06|1.008077e-05|1.431275e-11|3.351029e-05|
| 243 |True   |  363  |9.986901e-06|1.018650e-05|1.794843e-11|5.167331e-05|
| 242 |True   |  366  |9.978313e-06|1.013940e-05|1.434915e-11|3.981537e-05|
| 244 |True   |  379  |9.950951e-06|1.007002e-05|1.223260e-11|3.255298e-05|
| 247 |True   |  383  |9.936798e-06|1.007294e-05|1.430405e-11|4.060800e-05|
| 249 |True   |  369  |9.995318e-06|1.015433e-05|2.103553e-11|5.060737e-05|
| 251 |True   |  353  |9.928124e-06|1.029824e-05|1.683879e-11|5.596863e-05|
| 248 |True   |  376  |9.960195e-06|1.013343e-05|1.278885e-11|3.860990e-05|
| 245 |True   |  468  |9.961324e-06|1.020515e-05|1.420043e-11|4.478094e-05|
| 246 |True   |  381  |9.971929e-06|1.016080e-05|1.931765e-11|4.926551e-05|
| 250 |True   |  384  |9.944408e-06|1.006706e-05|1.121006e-11|3.233214e-05|
| 252 |True   |  362  |9.989011e-06|1.021765e-05|1.357400e-11|4.277569e-05|
| 241 |True   |  921  |9.982495e-06|1.008150e-05|8.156796e-12|2.165378e-05|
| 254 |True   |  372  |9.993978e-06|1.014248e-05|2.018022e-11|5.080252e-05|
| 253 |True   |  387  |9.964360e-06|1.006337e-05|7.836454e-12|2.179339e-05|
| 255 |True   |  572  |9.826720e-06|1.038298e-05|1.834212e-11|5.536555e-05|
| 256 |True   |  370  |9.945381e-06|1.009786e-05|1.723243e-11|4.536882e-05|
| 257 |True   |  404  |9.925363e-06|1.002436e-05|1.708919e-11|4.141014e-05|
| 261 |True   |  394  |9.937911e-06|1.003691e-05|1.956695e-11|4.369764e-05|
| 260 |True   |  354  |9.998699e-06|1.019010e-05|2.191777e-11|5.630789e-05|
| 258 |True   |  389  |9.974900e-06|1.007389e-05|2.161519e-11|4.612357e-05|
| 265 |True   |  377  |9.946327e-06|1.019322e-05|1.554896e-11|4.784336e-05|
| 263 |True   |  402  |9.917756e-06|1.001675e-05|1.920240e-11|4.336775e-05|
| 264 |True   |  387  |9.935578e-06|1.003458e-05|1.414020e-11|3.414235e-05|
| 262 |True   |  393  |9.994824e-06|1.010348e-05|2.481988e-11|5.111604e-05|
| 266 |True   |  359  |9.898041e-06|1.009411e-05|1.413107e-11|4.395324e-05|
| 269 |True   |  395  |9.966511e-06|1.006551e-05|1.242232e-11|3.216420e-05|
| 267 |True   |  378  |9.915710e-06|1.012835e-05|2.227436e-11|4.543391e-05|
| 268 |True   |  392  |9.973379e-06|1.007238e-05|1.335578e-11|3.294387e-05|
