|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 272 |True   |  499  |9.972136e-06|1.004967e-05|3.339761e-10|2.682593e-05|
| 273 |True   |  453  |9.925419e-06|1.005836e-05|1.734435e-10|4.995669e-05|
| 274 |True   |  502  |9.953391e-06|1.005851e-05|6.084370e-10|4.585900e-05|
| 276 |True   |  489  |9.941860e-06|1.000739e-05|4.742548e-10|3.957281e-05|
| 275 |True   |  478  |9.962980e-06|1.001594e-05|1.474710e-10|3.827436e-05|
| 277 |True   |  477  |9.972726e-06|1.006112e-05|3.359864e-10|2.927299e-05|
| 278 |True   |  418  |9.982646e-06|1.003239e-05|7.316869e-12|4.079734e-05|
| 269 |True   |  897  |9.988814e-06|1.005187e-05|3.023801e-11|2.039498e-05|
| 279 |True   |  479  |9.984240e-06|1.006656e-05|2.890804e-10|2.978418e-05|
| 280 |True   |  414  |9.973876e-06|1.002362e-05|5.101089e-12|3.225553e-05|
| 271 |True   | 1061  |9.976829e-06|1.009055e-05|8.786792e-11|2.211894e-04|
| 281 |True   |  502  |9.969696e-06|1.005281e-05|2.745020e-10|3.937562e-05|
| 282 |True   |  425  |9.999590e-06|1.004933e-05|7.862617e-12|4.096041e-05|
| 283 |True   |  468  |9.938681e-06|1.007019e-05|2.549379e-10|4.561156e-05|
| 284 |True   |  419  |9.960561e-06|1.001031e-05|6.211282e-12|3.653769e-05|
| 285 |True   |  486  |9.976752e-06|1.003705e-05|1.800742e-10|2.886116e-05|
| 258 |True   | 2306  |9.985420e-06|1.016274e-05|1.514092e-10|2.498038e-05|
| 286 |True   |  476  |9.962572e-06|1.004944e-05|2.692266e-10|4.231503e-05|
| 288 |True   |  473  |9.966141e-06|1.002642e-05|6.017316e-10|4.838239e-05|
| 287 |True   |  485  |9.975978e-06|1.009214e-05|3.808863e-10|4.968295e-05|
| 289 |True   |  470  |9.953836e-06|1.004667e-05|8.790561e-11|3.533853e-05|
| 291 |True   |  409  |9.951403e-06|1.000115e-05|6.714581e-12|4.003105e-05|
| 290 |True   |  473  |9.978280e-06|1.006092e-05|2.213951e-10|3.555690e-05|
| 295 |True   |  415  |9.984581e-06|1.003433e-05|7.864063e-12|4.204542e-05|
| 292 |True   |  474  |9.955164e-06|1.003593e-05|2.834363e-10|3.891458e-05|
| 293 |True   |  460  |9.950831e-06|1.004118e-05|1.328963e-10|3.857182e-05|
| 294 |True   |  475  |9.982981e-06|1.010731e-05|4.288914e-10|4.835524e-05|
| 297 |True   |  463  |9.945703e-06|1.003622e-05|1.369674e-10|4.078334e-05|
| 296 |True   |  476  |9.968545e-06|1.003275e-05|6.830759e-10|4.806657e-05|
| 298 |True   |  468  |9.976262e-06|1.002698e-05|4.354701e-11|3.641159e-05|
| 299 |True   |  481  |9.960668e-06|1.003595e-05|4.200547e-10|4.099256e-05|
| 300 |True   |  486  |9.965482e-06|1.004364e-05|3.121890e-10|2.932239e-05|
| 301 |True   |  484  |9.985797e-06|1.004199e-05|2.394468e-10|3.576349e-05|
| 303 |True   |  473  |9.998376e-06|1.007796e-05|5.128811e-10|4.887102e-05|
| 304 |True   |  470  |9.997328e-06|1.007638e-05|3.372571e-10|4.036638e-05|
